text,intent,label_id
exchange rate on a purchase was incorrect,card_payment_wrong_exchange_rate,10
the top-up i ordered didn't process.,top_up_failed,34
"i have made a payment by my card, and its still pending since a long time. could you please tell me when it will process.",pending_card_payment,26
why is my top up still pending?,pending_top_up,28
"cancel my transfer, please.",cancel_transfer,5
"my card's expiring a month from now, should i place an order for the new card?",card_about_to_expire,6
"i have a card that expires in the coming month, do i have to specifically ask for the updated card?",card_about_to_expire,6
i believe i got a wrong exchange rate when i got cash.,wrong_exchange_rate_for_cash_withdrawal,44
it's only been a few weeks my my top-up got cancelled,top_up_reverted,36
how do i update my pin to a new number?,change_pin,12
how can someone add money to my account?,topping_up_by_card,37
there is an odd 1 charge that appears as pending on my statement. what's the reason for that? i haven't purchased anything for a pound.,extra_charge_on_statement,20
can i add money automatically to my account while traveling?,automatic_top_up,3
has my card been lost in delivery?,card_arrival,7
i live in portugal. do you operate here?,country_support,14
i would like to change my address.,edit_personal_details,18
"if i want to get an account for my daughter, can i do that?",age_limit,1
1 charge in transaction.,extra_charge_on_statement,20
i had a dollar charged to my account that's still pending and wanted to know what the charge is for?,extra_charge_on_statement,20
i made the incorrect payment for my rent yesterday and this needs to be fixed by no later than tomorrow. how can you help?,cancel_transfer,5
"there are a few transaction that i don't recognize, i think someone managed to get my card details and use it.",compromised_card,13
my automatic top-up was unsuccessful,top_up_reverted,36
i just moved to the us how do i get a card?,country_support,14
i no longer want this can i cancel my purchase?,request_refund,30
i was charged more than once for a card payment i made.,transaction_charged_twice,38
why is the payment on my card still pending?,pending_card_payment,26
"i might need aud instead of gbp, how to change?",exchange_via_app,19
"there was money taken out of my account, and i'm pretty sure i didn't do it.",cash_withdrawal_not_recognised,11
what are some reasons that would cause atm machines to decline my card? it has happened to me multiple times!,declined_cash_withdrawal,16
why was my top up cancelled?,top_up_reverted,36
i want to have multiple currencies in my account if possible.,fiat_currency_support,21
i need to cancel my recent transfer as soon as possible. i made an error there. please help before it goes through.,cancel_transfer,5
"i need a refund and cancel a transaction on an item i purchased and i need it as soon as possible, please!",request_refund,30
my card wont work at an atm,declined_cash_withdrawal,16
"i no longer need aud, i need gbp instead, how can i make this happen?",exchange_via_app,19
"got married, need to change account name",edit_personal_details,18
i want to do a cash deposit to top up. how do i do this?,top_up_by_cash_or_cheque,33
can you tell me what cards and currencies you take?,supported_cards_and_currencies,31
my pin was entered wrong and now i am blocked. please unblock.,pin_blocked,29
there is a withdrawal that isn't mind in the app.,cash_withdrawal_not_recognised,11
will i be able to track the card that was sent to me?,card_arrival,7
what is delivery speed to the united states?,card_delivery_estimate,8
can i use the apple watch to make a top-up?,apple_pay_or_google_pay,2
there's a delay in my top-up,pending_top_up,28
where can i find the card pin?,get_physical_card,23
the atm shows a withdraw of the amount of money i requested but i didn't revieve that amount in cash.,wrong_amount_of_cash_received,43
my attempted transfer keeps kicking back with an error message. could you please help me to resolve this?,beneficiary_not_allowed,4
"so i've been using my account frequently to manage payments for my vacation house in a different country, and now i'm getting hit with ridiculously high fees! what's with that? ought not i be rewarded as a frequent user?",transfer_fee_charged,39
why is my card not working?,card_not_working,9
my purchase from this morning still is pending.,pending_card_payment,26
it appears as though my card payment was duplicated. i paid at the store earlier today. the first time it was declined and the second time it worked. the app is still showing one of the payments to be pending. please take one of these off because clearly the first was declined and is not correct.,transaction_charged_twice,38
i need to change my pin but i am on the road.,change_pin,12
tell me how to delete my account.,terminate_account,32
where do you export the cards to?,order_physical_card,24
"i transferred 7,000 to a receiver outside the eu and they received a lesser amount than what i sent, unfortunately, now i must send an additional transfer to the receiver so that they can receive the full amount i initially sent. i'm not sure why they received a lesser amount than what i initially sen, but can you please look into this and let me know what happened?",transfer_fee_charged,39
i can't find out how to top-up my account using cash.,top_up_by_cash_or_cheque,33
i want to make an online purchase but i don't want to use my credit card. can you tell me how a disposable virtual card works and where i can apply for one?,get_disposable_virtual_card,22
what happened to the money that i deposited?,top_up_reverted,36
may i get one of your cards? i live in the eu.,country_support,14
can i electronically transfer funds into my account from my american express?,supported_cards_and_currencies,31
what currencies are accepted for adding money?,supported_cards_and_currencies,31
i'm pretty sure my top up is still pending.,pending_top_up,28
i want to stop my account,terminate_account,32
"i am not a premium customer but i want a virtual card, how do i get it",disposable_card_limits,17
an incorrect exchange rate was applied to an item i bought.,card_payment_wrong_exchange_rate,10
can my password be reset if i do not have it?,passcode_forgotten,25
how long do i wait for my pin,get_physical_card,23
i am having problems with a top-up.,top_up_failed,34
why is my exchange rate wrong?,card_payment_wrong_exchange_rate,10
i was charged more when i transferred!,transfer_fee_charged,39
"i'm out of money, can i add money with my bank?",transfer_into_account,40
how do i exchange my gbp to aud?,exchange_via_app,19
what types of fiduciary currencies are supported for tenure and exchange?,fiat_currency_support,21
what does it mean when it says i have a payment pending?,pending_card_payment,26
how do i actually obtain a card myself?,order_physical_card,24
what cards and currencies will suffice?,supported_cards_and_currencies,31
i think that there was an error in calculating the exchange rate. i recently withdrew cash and received much less than expected.,wrong_exchange_rate_for_cash_withdrawal,44
where can i change my address?,edit_personal_details,18
what is the process to create a disposable virtual card?,get_disposable_virtual_card,22
where do my fund come from?,verify_source_of_funds,42
"please, how do i order a card?",order_physical_card,24
the app says i got cash from an atm but i didn't,cash_withdrawal_not_recognised,11
am i allowed to transfer money to a beneficiary?,beneficiary_not_allowed,4
how do i transfer money between two of my accounts?,transfer_into_account,40
what kind of security protects my money?,verify_source_of_funds,42
i question today's exchange rate for rubles into pounds. i was hoping for a better return.,card_payment_wrong_exchange_rate,10
how do i report possible fraudulent activity on my account?,compromised_card,13
why isn't my top up showing? was the money reversed?,top_up_reverted,36
i need to close my account as soon as possible.,terminate_account,32
i topped up but it didn't complete,pending_top_up,28
i have questions about how to transfer money to my account.,transfer_into_account,40
why top up is not working even if i got my american express in apple bay?,apple_pay_or_google_pay,2
there should be a cash withdrawal that i haven't seen yet.,pending_cash_withdrawal,27
is there a possibility to open an account for my sons and daughters?,age_limit,1
i require verification of my source of funds.,verify_source_of_funds,42
what countries are getting support?,country_support,14
the card has suffered a security breach.,compromised_card,13
what forms of payment do you accept?,supported_cards_and_currencies,31
i am not sure but someone else might be using my card,compromised_card,13
i would like to pay by cheque.,top_up_by_cash_or_cheque,33
why can i not get cash from the atm?,declined_cash_withdrawal,16
how can i update my personal information after moving?,edit_personal_details,18
i had an unexpected fee,transfer_fee_charged,39
i put some money in my account the other day but now its gone? why is this?,top_up_reverted,36
what are disposable virtual cards?,get_disposable_virtual_card,22
the card pin?,get_physical_card,23
how are currencies exchanged?,exchange_via_app,19
i would like to know the countries you are offer services in?,country_support,14
i'm not happy with service and would like to delete this account.,terminate_account,32
can someone help with my passcode?,passcode_forgotten,25
how can i transfer money using my credit card?,topping_up_by_card,37
how do i update my address?,edit_personal_details,18
"what's going on with the top-up? all it says is pending, pending, pending! i use your service several times a week and have never had a problem before! what's going on here?",pending_top_up,28
i would like to better understand why my pass-code is not working.,passcode_forgotten,25
what does a pending cash withdrawal mean?,pending_cash_withdrawal,27
i want to top up by card,topping_up_by_card,37
how come i can't find anywhere to load using cash,top_up_by_cash_or_cheque,33
how do i cancel my transaction?,cancel_transfer,5
"a 500 pound cash withdrawal was just made from my account, but i didn't make it. i am pretty sure my card has been compromised - can you help me?",cash_withdrawal_not_recognised,11
can you please tell me why my cash withdrawal is still pending?,pending_cash_withdrawal,27
what are the disposable card limits?,disposable_card_limits,17
my topping up didn't go through.,top_up_failed,34
which fiat currencies are supported?,fiat_currency_support,21
where do i go to top up with cash?,top_up_by_cash_or_cheque,33
how do i change my information?,edit_personal_details,18
i need to make several disposable cards per day.,disposable_card_limits,17
i'v exhausted all the of times i can try my pin,pin_blocked,29
can someone assist me with explaining how i can unblock my pin?,pin_blocked,29
what kind of cards an currency do you support?,supported_cards_and_currencies,31
i have a duplicate payment showing up on the app. how do i stop myself being charged for the thing twice?,transaction_charged_twice,38
i noticed that there's a payment on my card that's pending.,pending_card_payment,26
"i recently got a new place while i'm staying abroad and have been using this account to manage payments, but suddenly i am seeing fees increase. where are these additional fees coming from?",transfer_fee_charged,39
who do i make a check out to if i want to top off my account?,top_up_by_cash_or_cheque,33
can i change my information?,edit_personal_details,18
"if there isn't much money left over, will it top-up automatically?",automatic_top_up,3
my refund doesn't seem to be showing on my statement.,Refund_not_showing_up,0
is there a way to change name?,edit_personal_details,18
can my teenager have an account?,age_limit,1
what is the number of transactions for one disposable card?,disposable_card_limits,17
in what way can i use the disposable cards?,get_disposable_virtual_card,22
what is the transfer fee charge?,transfer_fee_charged,39
is there a way to transfer funds directly from my card?,topping_up_by_card,37
why i'm i being charged an extra pound,extra_charge_on_statement,20
"last saturday, i made a payment and the exchange rate was wrong. i was charged too much.",card_payment_wrong_exchange_rate,10
i am missing a refund amount on my account.,Refund_not_showing_up,0
is there something blocking me from making transfers,beneficiary_not_allowed,4
i have trouble proving my identity.,unable_to_verify_identity,41
what areas are cards delivered to?,order_physical_card,24
why is my beneficiary not being allowed to get payment services?,beneficiary_not_allowed,4
"my wallet isn't showing my top-up, did i do something wrong?",topping_up_by_card,37
i'm supposed to have a refund but it isn't there,Refund_not_showing_up,0
why is the cash withdraw i made shown as pending?,pending_cash_withdrawal,27
my credit card seems to have been declined for top up. why is it not going through? can you tell me what's going on?,top_up_failed,34
i want to close my account due to poor customer service.,terminate_account,32
can i change my pin on holiday?,change_pin,12
am i charged a fee to transfer funds?,transfer_fee_charged,39
where did my deposit for my source of funds come from?,verify_source_of_funds,42
"if i order a new card, how much will it be and how long will it take me to get it?",card_about_to_expire,6
i sent a payment to the wrong account number - can that transaction be reversed? i am worried about accidentally giving my money away.,cancel_transfer,5
"i was overcharged at an atm while on vacation. i needed cash so i had to use it, but your charges are outregous and i wish i would have known beforehand.",wrong_exchange_rate_for_cash_withdrawal,44
"what currencies can i not hold many in, if so what are they?",fiat_currency_support,21
can i cancel this purchase?,request_refund,30
can i use american express with apple pay? why does it make my top up not work?,apple_pay_or_google_pay,2
"my beneficiary is not allowed, please may i have answer as to why this is?",beneficiary_not_allowed,4
how old do i need to be to get an account for myself,age_limit,1
can you please help me in canceling my order.,request_refund,30
there are two of the same charges on my account.,transaction_charged_twice,38
what should i do if i think there are unauthorized transactions?,compromised_card,13
how do i verify my source of funds?,verify_source_of_funds,42
how many transactions can i do with a disposable card?,disposable_card_limits,17
2 weeks ago i ordered my new card. it isn't here. what should i do?,card_arrival,7
why was my cash withdrawal cancelled at the atm?,declined_cash_withdrawal,16
do you know if there is a tracking number for the new card you sent me?,card_arrival,7
i have a disposable virtual card. is there a limit to how many times i can use it?,disposable_card_limits,17
what currencies can be exchanged in the app?,exchange_via_app,19
why isn't a refund showing on my statement?,Refund_not_showing_up,0
my top up didn't go through,top_up_failed,34
i cannot see a refund in my account,Refund_not_showing_up,0
i have paid by my card but payment is still its coming as pending. i think there is some issue please check and let me know when the status will complete.,pending_card_payment,26
i added money to the card but the transaction didn't go through,pending_top_up,28
what do i do to unblock my pin?,pin_blocked,29
are you able to explain the restrictions of the disposable cards?,disposable_card_limits,17
i want this fee reversed from my account.,request_refund,30
how do i top up?,transfer_into_account,40
i have been charged twice,transaction_charged_twice,38
do i need to use a limit on top-ups?,top_up_limits,35
"i see in the app some cash was withdrawn, but it's not mine.",cash_withdrawal_not_recognised,11
my card needs to be topped up.,topping_up_by_card,37
"may monthly payment to apple has been declined but i don't know why, they are going to re-try the payment and it must go through, can you tell me what is going on please?",declined_card_payment,15
why was my withdrawal requested cancelled by the atm?,declined_cash_withdrawal,16
"i didn't get as much cash as i asked for from the atm, why?",wrong_amount_of_cash_received,43
"how long is a top up supposed to be pending, because an hour is too long! can you fix this to go through?",pending_top_up,28
i think someone else is using my card. there are transactions i didn't make.,compromised_card,13
can i exchange currencies with this app?,exchange_via_app,19
can you assist on apple watch top ups?,apple_pay_or_google_pay,2
my card won't work at all for anything.,card_not_working,9
where can i modify my information?,edit_personal_details,18
i don't want the transaction to go through now,cancel_transfer,5
what currencies do you do exchanges for?,fiat_currency_support,21
how do i cancel my account,terminate_account,32
i don't recognise a cash withdrawal,cash_withdrawal_not_recognised,11
can it automatically top up my account?,automatic_top_up,3
cancelling a transaction,cancel_transfer,5
why did it cost money to transfer funds?,transfer_fee_charged,39
i was charged multiple times at the same location at the same time,transaction_charged_twice,38
why would my top up be reverted?,top_up_reverted,36
"my money's disappeared from my account! i topped up the other day and it was there, but now it's not. help?",top_up_reverted,36
how can i create many temporary cards daily?,disposable_card_limits,17
why is my withdrawl to cash still pending?,pending_cash_withdrawal,27
can i order a card?,order_physical_card,24
where is my pin located?,get_physical_card,23
"when i put the wrong pin too much, i got blocked, so can you help me unblock my pin",pin_blocked,29
please explain how disposable virtual card work.,get_disposable_virtual_card,22
is there a limit for top ups?,top_up_limits,35
i just got an email in confirming my purchase with my card. i login to the mobile app on the card and found out there are several purchase were made without me aware of it. evidently someone had stole my card information and made these fraudulent purchase. i need the transaction to be reverse and have my card suspended.,compromised_card,13
i am very upset that i went to use my new card today and it kept getting declined. why is this happening and what do i do to not have it declined?,declined_card_payment,15
"once my card expires, what should i do?",card_about_to_expire,6
i need to know if you will accept my credit card.,supported_cards_and_currencies,31
what methods can i use to top up my account?,top_up_by_cash_or_cheque,33
how old do i have to be to open an account?,age_limit,1
my top-up has been reverted and i would like to know why.,top_up_reverted,36
how do i know which countries you provide service in?,country_support,14
i want to know if there is a maximum i can top up.,top_up_limits,35
is it possible for me to top up with cash?,top_up_by_cash_or_cheque,33
"i ordered a card a week ago, and it's still not here. what do i do?",card_arrival,7
is there an amount limit to my top-up?,top_up_limits,35
i see cash in my app but i did not get it.,cash_withdrawal_not_recognised,11
my card payment wasn't declined,declined_card_payment,15
the application reverted my top-up.,top_up_reverted,36
how do i find top up for cash deposit,top_up_by_cash_or_cheque,33
can you unblock my account? i entered the pin wrong.,pin_blocked,29
i would like to cancel my previous purchase.,request_refund,30
for what reason can i not transfer money to a beneficiary?,beneficiary_not_allowed,4
i cannot try my pin anymore.,pin_blocked,29
how do i receive a physical card?,order_physical_card,24
why will my transfer not go through?! keep getting an error message.,beneficiary_not_allowed,4
how to receive the actual card,order_physical_card,24
why has my top-up not worked?,top_up_failed,34
"i was wondering why my payment hasn't gone through yet, its been a while.",pending_card_payment,26
this stupid system is not letting me prove my identity.,unable_to_verify_identity,41
i purchased this item and would like a refund,request_refund,30
i was charged a fee for my transfer.,transfer_fee_charged,39
how can i solve my issue with holding multiple currencies?,fiat_currency_support,21
can i get a card if i don't reside in the uk?,country_support,14
"my funds are low, can i auto top up?",automatic_top_up,3
how do i make sure i don't run out of money on my card while traveling?,automatic_top_up,3
the app will not let me into my account.,unable_to_verify_identity,41
can i use apple pay to top up?,apple_pay_or_google_pay,2
i don't have a pin at this point.,get_physical_card,23
is it possible to change my address?,edit_personal_details,18
what's the maximum amount i can top up my card with please?,top_up_limits,35
what should i do if my physical card isn't working?,card_not_working,9
"so, i tried topping up my card for the today. unfortunately, it failed. a couple of days back i used it and it works fine. can you double check and tell me what's going on?",top_up_failed,34
what countries do you operate in?,country_support,14
which flat currencies are supported for holding and exchange?,fiat_currency_support,21
there is a single payment on my card which shows as pending.,pending_card_payment,26
do you offer cards for those in other countries?,country_support,14
what are my bank details so i can do a transfer?,transfer_into_account,40
how do i use disposable cards?,get_disposable_virtual_card,22
my bill shows the same charge more than once,transaction_charged_twice,38
do you accept cheques for top ups?,top_up_by_cash_or_cheque,33
is there a reason my top up hasn't gone through,pending_top_up,28
why is there a random withdrawal in my app?,cash_withdrawal_not_recognised,11
i have a new email.,edit_personal_details,18
is it possible to open an account for my children?,age_limit,1
can you please check if i was charged twice?,transaction_charged_twice,38
i am being charged a pound out of nowhere. what is this?,extra_charge_on_statement,20
need to exchange currencies,exchange_via_app,19
i would like to request a card.,order_physical_card,24
is it possible to exchange currencies on the app?,exchange_via_app,19
what are the rules for using disposable virtual cards?,disposable_card_limits,17
where do you support?,country_support,14
"i don't find your services useful anymore, how do i delete my account?",terminate_account,32
tell me about the limit for top ups.,top_up_limits,35
i ordered my card but it still isn't here,card_arrival,7
i noticed my card was used in a small town that i have never been to. can you stop the card from being used more?,compromised_card,13
someone that i had to send money to told me that they didn't receive the full amount i sent them - can you look into this?,transfer_fee_charged,39
is there a way to undo a transaction?,cancel_transfer,5
will the system automatically top up itself?,automatic_top_up,3
i would like to alter my personal details.,edit_personal_details,18
when i travel can it top up automatically,automatic_top_up,3
send me my card now! asap,card_delivery_estimate,8
i want to talk about an order that i placed a long time ago and have yet to receive. i demand a refund due to lack of delivery of the product! i refuse to pay for something i never got.,request_refund,30
how can i process a refund for something i purchased?,request_refund,30
"it looks like someone besides me ordered something with my card, what should i do?",compromised_card,13
how come i was declined,declined_cash_withdrawal,16
i want to know where the funds come from.,verify_source_of_funds,42
auto-top up option can be found where?,automatic_top_up,3
what different currencies can i get?,exchange_via_app,19
seems like my top-up has not gone through,pending_top_up,28
what do i do if my pin was blocked?,pin_blocked,29
how many disposable cards are available per account?,disposable_card_limits,17
i got charged a fee for transferring money.,transfer_fee_charged,39
what countries are supported?,country_support,14
i have a cryptocurrency exchange that won't go through. please help me process it.,beneficiary_not_allowed,4
my pin hasn't arrived in the post! how do i cancel it or get a new one?,get_physical_card,23
was my top up reversed?,top_up_reverted,36
says that my top-up is incomplete?,pending_top_up,28
how can i go about getting a disposable virtual card?,get_disposable_virtual_card,22
is there a reason there's an extra fee on my statement?,extra_charge_on_statement,20
how do i re-order a damaged card?,card_not_working,9
why was i charged twice for the same transaction?,transaction_charged_twice,38
how do i go forth with bank transfers for top up accounts?,transfer_into_account,40
does the app top up automatically?,automatic_top_up,3
i have been charged twice for the same transaction.,transaction_charged_twice,38
why was i not able to take cash from the atm?,declined_cash_withdrawal,16
"suddenly, my card won't work.",card_not_working,9
"my card will expire soon, when do i need to order a new one?",card_about_to_expire,6
i only got some of the cash i requested from the atm,wrong_amount_of_cash_received,43
can you tell me how to tell where my funds come from?,verify_source_of_funds,42
how come i can't put money in my top up account?,top_up_reverted,36
how do i change to aud from gbp?,exchange_via_app,19
there is a cash withdrawal from an atm listed but i don't remember making this withdrawal.,cash_withdrawal_not_recognised,11
"i have enough money in my account, so why is my card being declined?",declined_card_payment,15
can you tell me about these disposable virtual cards?,get_disposable_virtual_card,22
how long will i have to wait for my new card?,card_delivery_estimate,8
i bought something in a foreign currency but the rate applied is wrong!,card_payment_wrong_exchange_rate,10
i am unable to access my app due to forgetting my passcode.,passcode_forgotten,25
"hello, i'm having trouble with my card, i don't understand what's happening, i tried using the atm machine earlier but it wasn't working but seems like the transactions is still in progress, can you cancel it for me?",pending_cash_withdrawal,27
"i did a payment with my card but seem that didn't work, it's still listed as pending since a while ago. when does this actually go through?",pending_card_payment,26
can you walk me through how i can edit some of my personal information?,edit_personal_details,18
i wasn't able to do a transfer to an account,beneficiary_not_allowed,4
should i contact customer support if i can't edit details,edit_personal_details,18
"hi, i was at a restaurant later the week and when i went to look at my account i noticed that i got charged twice. i would like to get my money back from one of those transactions.",transaction_charged_twice,38
what are the rules for transferring to a beneficiary?,beneficiary_not_allowed,4
any chance of getting the card outside the uk?,country_support,14
"i went to the store and tried to make a purchase. the first time, it was declined, but the second one went through. but my app shows me that i've already been charged once and the second charge is still pending. can you make sure that i'm not charged twice?",transaction_charged_twice,38
"i already made a transfer and want to cancel it, how do i do that?",cancel_transfer,5
"i need a new card, my old card is expiring.",card_about_to_expire,6
does the auto top-up have any limits?,automatic_top_up,3
how would i use my money in a different country?,exchange_via_app,19
tell me how to replace my expired card.,card_about_to_expire,6
how do i report a cash withdrawal that wasn't me?,cash_withdrawal_not_recognised,11
what is the process for unlocking the pin?,pin_blocked,29
"when i got cash, my exchange rate was wrong.",wrong_exchange_rate_for_cash_withdrawal,44
how do i apply for a refund?,request_refund,30
is there a reason for my top up to be cancelled?,top_up_reverted,36
"there is a pending transaction on my account, what does this mean?",pending_card_payment,26
how much could i top up?,top_up_limits,35
why has my beneficiary been denied?,beneficiary_not_allowed,4
my card stopped working after multiple transactions. why?,card_not_working,9
is there a top-up limit?,top_up_limits,35
my card has been compromised,compromised_card,13
i just lost my wallet and i think someone is using my card to withdraw my money. can you please cancel or freeze my card?!!,cash_withdrawal_not_recognised,11
what do i do if my card is about to expire?,card_about_to_expire,6
i would like to top up my account automatically. how do i do that?,automatic_top_up,3
why won't my card work anymore?,card_not_working,9
i'm not able to verify my identity.,unable_to_verify_identity,41
can i resent my passcode?,passcode_forgotten,25
what apps can i use to top up my account?,top_up_by_cash_or_cheque,33
what are the various currencies and cards that you offer support for?,supported_cards_and_currencies,31
is a bank transfer acceptable for topping up my account?,transfer_into_account,40
"how do i reset a forgotten passcode, please?",passcode_forgotten,25
how can i lookup where funds came from?,verify_source_of_funds,42
i was charged a fee for a transfer.,transfer_fee_charged,39
is there such thing as an auto top-up option?,automatic_top_up,3
how old do we have to be?,age_limit,1
"hi, i am interested buying crypto currency but unable to purchase it through the application. i do want to do the exchange, could you please let me know what is the problem?",beneficiary_not_allowed,4
how long should it take for my new card to arrive in them mail? what should i do if i never receive it?,card_arrival,7
i need information explaining why my top-up failed to go through,top_up_failed,34
i am not able to see the card pin anywhere?,get_physical_card,23
can i get a refund?,request_refund,30
i was issued a new card a week ago but still haven't received it. how long will it be until i receive it?,card_arrival,7
no refund showing in my statement.,Refund_not_showing_up,0
i just got married and i need to change my name,edit_personal_details,18
i have no idea why there is a dollar that has been charged to my account.,extra_charge_on_statement,20
i dont have a pin,get_physical_card,23
how do i find my card pin?,get_physical_card,23
should i be seeing a fee applied for my money transfer?,transfer_fee_charged,39
is there an auto top up option?,automatic_top_up,3
"i am traveling, what can i do to set up auto top-up?",automatic_top_up,3
will the duplicated payment be refunded?,transaction_charged_twice,38
is a non-electronic card available as well,order_physical_card,24
why do i have a pending cash withdrawal?,pending_cash_withdrawal,27
how do i go about changing my address?,edit_personal_details,18
what do i do to top up my card?,topping_up_by_card,37
how can i receive verification for the source of my funds?,verify_source_of_funds,42
my statement is showing an extra 1 charge and i am unsure why. is there an explanation for this?,extra_charge_on_statement,20
how can a payment be declined,declined_card_payment,15
what do i need to bring for identification?,unable_to_verify_identity,41
i can't seem to use my card. can you help?,card_not_working,9
the app won't identify me.,unable_to_verify_identity,41
"i've just come back from an eating holiday in the usa and canada and have so many pending and duplicated transactions on my account. i think there is something wrong, can you look in to it please?",transaction_charged_twice,38
can i get a refund on an item?,request_refund,30
"i didn't want to make a transaction, i want to revert it",cancel_transfer,5
"my transfer was wrong, are you able to stop it before it goes through please?",cancel_transfer,5
i think someone else is using my card.,compromised_card,13
can i use check to deposit?,top_up_by_cash_or_cheque,33
why is there are there two of the same transaction?,transaction_charged_twice,38
i have a fee listed for a transfer.,transfer_fee_charged,39
why has my top up been returned?,top_up_reverted,36
can i use top-up with apple pay?,apple_pay_or_google_pay,2
someone else used my card!,compromised_card,13
my credit card got declined for top up! what's going on? can you check on why it didn't go through?,top_up_failed,34
there's a cash withdrawal i didn't make,cash_withdrawal_not_recognised,11
i want to use bank transfer for topping up my account. how is it handled?,transfer_into_account,40
my card was used without my permission.,compromised_card,13
i'm having trouble verifying my id.,unable_to_verify_identity,41
"i want to reset my passcode, how can i do that?",passcode_forgotten,25
next time maybe let people know that buying things from another country costs extra. i used my card to purchase an item from another country and i was charged for the item and also an extra fee it looks like. i wasnt aware of this and i think i should get a refund.,transfer_fee_charged,39
can i revive a physical card.,order_physical_card,24
how do i query a payment on my card? it looks like i have paid for the same thing twice.,transaction_charged_twice,38
i have a payment which has not been approved.,pending_card_payment,26
should i just wait until the post office sends a change of address form?,edit_personal_details,18
someone used my card without my permission.,compromised_card,13
my top up isn't in my wallet.,topping_up_by_card,37
"to deliver to the us, how long will it take?",card_delivery_estimate,8
"will you accept my credit card, it my only one.",supported_cards_and_currencies,31
"if i will be traveling, is there a way to auto top-up my card on certain days?",automatic_top_up,3
is there a disposable virtual card option?,get_disposable_virtual_card,22
which currencies are allowed?,fiat_currency_support,21
why won't my top up go through?,top_up_reverted,36
what is the 1 transaction on my account?,extra_charge_on_statement,20
where can i go to modify my detail?,edit_personal_details,18
i had the wrong exchange rate applied to some cash i got abroad.,wrong_exchange_rate_for_cash_withdrawal,44
my transaction is still showing that is pending from my cash withdrawal.,pending_cash_withdrawal,27
can you elaborate on why i have an extra charge just for transferring?,transfer_fee_charged,39
i do not understand why my pass-code is not working.,passcode_forgotten,25
please help me. i am still waiting on a refund.,Refund_not_showing_up,0
help me verify my identify?,unable_to_verify_identity,41
can i have it delivered on the date i need it delivered?,card_delivery_estimate,8
where is the card pin located?,get_physical_card,23
"i attempted to top up my car today, it failed! i just got it a couple of days before and it worked then. what is going on with it?",top_up_failed,34
was there a problem with topping up?,top_up_failed,34
can i add money to my account with cash?,top_up_by_cash_or_cheque,33
how do i change my currency to another?,exchange_via_app,19
do you support other currencies?,fiat_currency_support,21
"i did not receive my purchase, how do i cancel it?",request_refund,30
are there any places that i can't use the disposable cards at?,disposable_card_limits,17
i don't have my card in 1 week. should i be worried?,card_arrival,7
is it possible to get a real card?,order_physical_card,24
what happened to my top-up?,top_up_reverted,36
can i use app to unblock my card?,pin_blocked,29
can you tell me when my card will arrive?,card_delivery_estimate,8
how can i top up with a cheque?,top_up_by_cash_or_cheque,33
i bought something and want the money refunded can i get some help with that?,request_refund,30
can i use my bank account to send me more money?,transfer_into_account,40
the exchange rate from my card payment isn't right.,card_payment_wrong_exchange_rate,10
how do i get a new card,order_physical_card,24
tell me how i can order my card.,order_physical_card,24
"i was charged twice for a restaurant, can you take the second charge off?",transaction_charged_twice,38
"for some reason, i'm unable to transfer funds.",beneficiary_not_allowed,4
why does my statement have an extra fee?,extra_charge_on_statement,20
i tried to top up and suddenly my money disappeared,topping_up_by_card,37
the app failed to verify my identity.,unable_to_verify_identity,41
can you tell me the countries you operate in?,country_support,14
could my daughter open an account?,age_limit,1
what are the steps i need to take to cancel a transaction?,cancel_transfer,5
"my card is broke, what do i do?",card_not_working,9
how often can i top up?,top_up_limits,35
i wish to remove my account.,terminate_account,32
they used the wrong rate when i made a purchase with foreign currency.,card_payment_wrong_exchange_rate,10
"i asked for a refund last week but nothing has happened yet, can you help me please?",Refund_not_showing_up,0
i checked on google and the exchange rate you are using is really bad. can you update it?,card_payment_wrong_exchange_rate,10
how do i request the pin?,get_physical_card,23
i am confused about your fee structure and was disappointed to see a fee for my transfer.,transfer_fee_charged,39
i couldn't transfer to an account.,beneficiary_not_allowed,4
i think the exchange rate was incorrect.,wrong_exchange_rate_for_cash_withdrawal,44
where is the tracking number for the card?,card_arrival,7
this company sucks! can you delete my account?,terminate_account,32
when going to the atm to take out some cash today my withdrawal was declined. i need to fix this problem as soon as possible. whats going on?,declined_cash_withdrawal,16
can i choose the day it's delivered?,card_delivery_estimate,8
can i exchange usd for gbp in your app?,exchange_via_app,19
how can i create a disposable virtual card?,get_disposable_virtual_card,22
what fiat money can i used in the exchange and holding?,fiat_currency_support,21
show me the amount of transactions i can do with a disposable card.,disposable_card_limits,17
my app shows some cash i didn't get.,cash_withdrawal_not_recognised,11
i want to end my account,terminate_account,32
i forgot the code to access the app.,passcode_forgotten,25
i need to terminate my account.,terminate_account,32
"i need to refund my item, can you please help?",request_refund,30
i want to choose a new pin.,change_pin,12
what is the maximum number of transactions i can make with one card?,disposable_card_limits,17
are there age requirements,age_limit,1
help me cancel my transaction,cancel_transfer,5
can you tell me how long it takes for a new card to come?,card_delivery_estimate,8
i noticed a charge for a transfer. why is this? is it because i did an international transfer?,transfer_fee_charged,39
who is giving me my money?,verify_source_of_funds,42
is there a way to top up using my apple watch?,apple_pay_or_google_pay,2
i believe my top up is still pending,pending_top_up,28
"who do i talk to, to cancel a transfer?",cancel_transfer,5
